student_id,hours_studied,sleep_hours,attendance_percent,previous_scores,exam_score
S099,3.003923746601211,10.837068761040452,39.998473392297804,75,45.132100939387165
S116,8.604446863327913,7.883941500760672,68.5060433123444,79,32.59964333818215
S013,2.992764651792016,8.356752607825783,112.03825951082771,47,46.7745349763266
S076,12.265517517194414,9.862265127951927,47.74001802205728,63,50.189098624130644
S054,9.339615863677182,7.1166061227652335,69.74943921778554,95,51.708262153327354
S176,3.945439501487392,8.395005169481875,53.60725066158003,97,39.733322277736434
S089,5.136701805073473,6.02234023712386,108.70838268781559,58,42.83513872617295
S183,6.865282165667093,4.441313926305424,70.55503281831614,41,40.55318013140363
S141,12.72692203204139,6.996686152723886,65.7532595992924,63,20.944356829623043
S179,0.9910511649314819,8.630779608875027,59.53010898449801,44,21.583372306883614
S162,2.8915768605767846,5.310008690755768,95.90817540668178,48,19.145517266233394
S081,14.541109102075485,7.754200376934687,85.33812004855226,74,26.257943902623943
S180,5.4250742448580755,8.64957990888634,100.33525064254279,63,51.66622445792309
S112,10.928682841487895,6.622347414741936,36.24223484667861,89,39.80280474778906
S118,4.86670027588794,10.046109895001225,55.32040750430055,73,18.103270021782674
S075,7.195568179470563,10.30178000128251,57.998877398579296,58,47.98431285531713
S106,8.05018947898264,3.472937101087714,87.98294440870143,107,40.683837214275115
S117,12.403678784875831,8.159670888784454,46.548003786972046,64,26.11073022210556
S086,1.846926247323279,6.8685110730003185,83.53113681047694,82,41.546249419601395
S014,12.388665640205229,10.211826305944651,99.9594206320642,60,49.930482598062596
S137,9.156927769443787,9.20336493632982,77.40774100316607,58,48.133297344357906
S092,8.98892328765171,7.660097152722778,61.53873395172437,73,37.439148439402516
S063,16.07987153006347,10.51532729533563,54.6515850375559,66,44.85967349843926
S005,1.8116543761652815,5.577977490853167,92.52956119684552,68,34.20183979114799
S123,6.837271488141757,8.433333544883816,96.70289319452118,52,43.96350233202082
S060,5.0897372650275345,8.914368881543862,77.40967245798923,79,30.3133244902765
S049,6.815093490270444,8.678458178602686,80.22850853434623,59,16.815419557456437
S103,15.089284071617826,8.289561738185373,90.55076324995571,80,13.321491121286162
S169,4.263791232733765,8.190837125510802,47.880648749318304,41,33.753035042500734
S045,6.189199889188499,6.6882120010902515,68.03306064653187,75,22.445579166712434
S142,7.109337396689413,8.395971451796253,82.1164459099981,73,15.963199367790455
S188,6.448761246189581,6.0465550926761775,84.98743349121928,92,26.642099625367806
S084,8.166036816383045,6.525622244135684,74.89009526131471,78,35.661772039274986
S031,13.866136785422107,8.996362956636192,51.04999986986304,66,22.696790025425106
S003,3.830186890613418,7.8019387048584266,72.72436117703168,80,54.68088670492038
S042,11.788540622702083,9.099245136216089,71.28530918185855,88,54.53942584314022
S056,11.045655291107755,9.660222135433878,63.57503623568923,51,29.677925890897285
S140,7.021570628554209,7.490331949137211,79.77958110801413,81,20.710795234488675
S181,10.571758557999802,5.8857624598707545,55.92602698789932,65,50.63561426257438
S021,7.291116630767339,2.819582952801439,61.78040790874716,66,53.48064933221563
S090,15.152232486136565,6.511363041177336,75.21135839462391,110,42.586648680428134
S040,4.504662549665602,7.740162167844661,66.99615474673338,67,31.76157638301241
S195,5.023917368425186,7.8741050630529035,61.57792318882012,51,25.170507004129526
S102,8.773949512764935,6.783154222614436,74.88405386756192,61,49.27737163487167
S139,3.6062825957033837,9.782238003457522,31.366472612028932,73,40.961072259304366
S002,4.762687191256893,8.022934865197852,65.46003250144565,31,46.088816303047544
S043,8.06590141025783,6.75431319101724,64.23210555157263,69,29.80125342834625
S031,5.111990422739357,9.062915719628052,102.4010717758273,93,39.09264212643437
S115,15.469493477750833,7.9917830404690235,68.94359640869943,110,58.86103207027215
S051,6.072848809630232,6.182931272000181,105.16927741482787,98,48.608921069693466
S050,2.147588053888893,6.58120135082017,82.37418647284778,76,49.69350722802439
S087,8.237684351083484,5.678862997920303,73.24520466141712,69,24.100763003804744
S175,4.578644089697471,9.047480534814639,78.55063677537615,111,54.775047548136726
S167,11.521529538599612,9.027708785448368,73.37081645310275,74,36.05224265011941
S155,11.705092680125373,5.479848680944099,40.42441348680389,101,56.45423830211554
S011,1.8828406574570842,8.477572831804546,84.92808703613181,62,47.51435894953604
S180,5.166271191429439,7.01551347681469,74.6359693852558,52,46.35146198565893
S084,12.554304285453147,4.455742491480279,109.78537201346286,57,22.15078075271562
S104,4.151373887746374,8.7539084940203,75.00868771148488,65,40.29594644709945
S088,15.152231541482891,7.366053648956139,43.772978904965385,77,26.818877021538057
S127,11.758540372525566,3.346595438614652,44.98999299576586,44,45.96962512638181
S164,15.427508817555923,9.104154007670651,102.43665100958239,89,52.41821334948385
S181,5.65351083041687,3.7331627313307383,85.72906317198827,50,50.403253891733954
S098,11.005350461307867,9.712109099672412,77.76744402155428,55,52.8434142139172
S011,14.90564528678348,9.554702753213462,86.1079162346582,102,26.82501146090082
S193,15.564777859842655,7.57560730076459,86.21060729121423,31,34.43700328449398
S189,12.676079590512847,9.113919897269888,94.23540064646059,105,38.31126020120511
S199,9.255822767062911,7.205707576489644,105.14847727622305,108,52.92005582494612
S135,13.924753281316505,10.116317813353778,79.619507808612,74,39.71739791981546
S032,-0.8665139058911389,6.911197329158941,35.553667392121575,55,27.914650281611134
S100,9.60983838650423,6.320716232732921,109.77320815685104,56,30.331791374143723
S047,7.618809557401095,5.2765930676068,93.56304595447061,91,24.792827753146046
S121,4.7463345661489145,7.027430318527707,112.10764576081827,97,24.92249822961596
S140,13.324706906231686,6.429253867427458,75.21494219944788,71,24.845277864515598
S107,7.8508196508642865,7.425488516330668,57.64000320956976,56,26.38827377707578
S140,13.749017469115232,7.4630941919418285,45.167783485735455,41,45.65429421541464
S077,9.108481432844842,6.182332290772836,82.04533778957656,62,41.71078195558711
S153,9.04941203372692,8.34619876740119,49.10898291935496,81,38.049719537964776
S186,9.06115193485249,9.560975814833041,80.3799872344613,103,45.17789160934872
S142,8.770264563214027,10.052132743823897,66.87387115140767,53,24.118632755320064
S139,15.240391817895498,3.1685865846916617,64.43191355404461,61,42.67833199249183
S068,8.434128578338049,9.699352636728248,62.68087654427034,70,40.90706291027985
S189,4.375494154450861,9.570056637158286,37.719019171162586,60,27.504515698101866
S180,9.498138887008846,8.436829756589162,65.20529463586031,74,56.1830958783862
S150,5.779726535870937,9.429382722780346,58.49943423953774,67,49.84217810011589
S143,0.4488785827843973,7.029614193377921,100.54714491231795,79,15.106868881082686
S060,7.455801934843686,3.525445411010417,81.40009292043281,97,31.890881967004866
S040,5.931571863047429,10.28689526633189,67.80955979162347,50,59.128714693294384
S091,6.281355017615061,8.904558637702483,60.04398462350149,66,45.97910042652338
S004,12.846494877061165,3.7684853695375846,75.54666560355442,109,36.96272270138641
S065,4.2650380641521215,6.297365254347325,60.68690804668878,71,36.970616228823204
S118,5.5026327252915515,8.480409262726523,77.13354820834599,74,37.64991029518481
S020,8.332187493140895,8.335395952798182,64.09251438451322,103,48.23360216158674
S116,8.398688137432819,9.66684637290877,76.80104593991837,76,32.980549206662516
S039,2.946961223504423,7.109430886715279,75.70116203677946,68,32.873398191187576
S178,6.40302813770966,4.577267820511825,80.28112428620202,62,19.69087972153828
S121,13.105853321754058,7.430190151601433,65.71523617677587,73,20.992882599468302
S025,5.921566597536286,6.773639368880518,83.0341199526427,51,30.59888256900069
S042,15.893686903578857,8.696941825905922,82.65987069822849,106,23.063172838583874
S016,7.152676217925383,9.029033285425573,64.2792959948272,95,39.13393035533784
S152,6.641812496338867,9.239308973997472,78.21224532834418,51,34.17545122882639
S007,1.761275707409644,6.418641759242355,70.11311887649266,104,17.920630524093518
S019,12.615310964345866,10.354418701336318,84.5950435036881,58,37.223363177379944
S008,12.628942789182295,5.336863712617182,93.54330006048436,97,37.198510933351315
S083,15.325269895119291,9.498527236746035,93.55789275432045,51,47.00085764249222
S187,15.142274419436646,2.4997618713805783,54.75728539764941,32,20.415685333288074
S017,8.667835995285635,7.77182037398178,75.453735761349,75,27.698686764101367
S036,14.28100296399996,8.473990335094125,49.35198893554418,76,56.99506907109327
S040,15.64718944632476,7.075529796295487,84.49087591919444,113,58.341371662716995
S050,5.932952469086714,3.9530561235332486,48.81004798874765,88,41.05473187929486
S167,-0.6334484586916962,8.876876743647381,68.97742590549541,80,48.844010329595
S113,7.88917233372525,8.61689407897522,89.1097269487427,57,35.676820765993924
S177,15.91530813685949,5.426703004055305,66.04229461124459,76,53.234074272118434
S064,5.793222187191921,8.606333516825273,78.57390417164488,70,46.217395738953584
S178,11.77936449308046,8.047083532332127,98.1873745267346,67,38.81837263840501
S008,15.390442496712447,5.669939107305401,82.67124342846355,73,39.83959526362803
S130,6.846457401183166,7.63838268273674,42.18493594925228,104,32.76062230658654
S109,8.438534960731115,8.259191542659243,59.45383999243352,61,27.916368944758332
S061,1.5102549600839161,5.56069872425142,72.51568062375908,88,39.42053986532136
S028,5.449718276030753,8.848959634930857,89.02246121683802,59,23.122500679090415
S072,5.089075071376922,10.11641182605671,48.88479646356282,37,29.722755835459743
S062,-0.9766840784494488,8.792246654791125,38.807203874238446,24,46.15468218605943
S008,4.183870730370023,7.892090731104544,108.83358067601336,35,13.453587826245933
S139,11.982062374269303,10.368884220109662,96.3596365795205,63,43.033982442198784
S120,9.24363592127734,10.198873221102332,35.38299498928049,67,42.56236060798298
S185,14.75449455876366,8.475994552400651,69.94431349730648,97,48.75023918359977
S140,4.7089515173641905,5.353700152323892,57.462176577522285,63,38.33119819906652
S032,11.861395384132116,8.533454970109513,59.5496239843941,69,36.37197282199736
S126,7.2167331427971675,7.98052047526938,68.76910342622266,52,21.119901450378496
S181,3.7105781624715606,5.420754384943866,46.58660542836672,94,57.482710693431386
S033,13.524747712800199,10.490162618837152,82.15404253988576,101,25.74914220107821
S051,1.5509515746871567,7.786506017829012,72.37113159660392,63,19.345274530134688
S091,15.023763837472796,10.343511398755275,80.53722891993014,69,54.459149689626905
S138,3.368983253186814,9.221081209517976,57.64169855835471,87,39.51666786251929
S027,1.550389016225779,8.797091509813729,81.57489318842863,46,55.9500669331521
S077,5.557025003755804,5.974778040124296,39.06574717948851,109,16.134681861724793
S117,3.1349455279605785,6.162662244030124,71.13386430478494,49,20.919233587122378
S182,4.947301618711453,6.888653485384809,67.74672583811494,69,35.93235032528293
S090,15.909752156278397,9.771814299293895,105.43565519636056,91,28.237797121076326
S104,2.3060854678848255,10.16375545266716,33.248883281033585,63,53.70061521397241
S126,6.235738614040222,5.584443042640318,68.6901477282096,79,49.101714582856246
S049,11.680211990358792,5.6292756868217815,66.00276381841907,31,30.248165738307303
S190,14.000570712830267,8.066194632120595,35.57269714723478,63,20.255248670222283
S194,13.580060491675486,5.965937919583212,69.45102012683873,104,21.648538633276978
S017,1.004147718874358,3.7719073895813597,101.41260059384813,83,41.367236026517006
S118,4.697052070015249,7.937354130744584,92.81943959431338,93,53.96267844209421
S156,11.163719450644521,5.525329828498884,59.65474308530318,61,20.098494116656962
S044,15.193316419053728,5.9384902342170305,63.22670977885582,79,52.160129241141235
S154,15.896330044557502,8.057308636947111,95.63046835934591,53,53.602308162857085
S076,15.515979412700297,9.315282578020318,79.08876800247167,76,44.18557013206253
S007,8.398859576752843,6.778413558314635,70.00416930503985,63,32.09751409088841
S181,5.846086911628296,5.661442252921663,84.55984451487012,76,46.9596838899446
S062,3.6371101866419298,9.158320597051198,52.774721701952764,47,36.207461376857985
S162,6.186384189228535,8.720725576515028,84.24253145459059,80,42.700457588365424
S055,0.5075048929401529,2.6444257661828923,109.51745431353575,93,49.27840103796616
S083,6.748064798029613,5.773597257492671,97.90537931248292,53,31.80874147224868
S168,7.325036036874176,3.728976417409971,76.876028912784,28,33.7832653538721
S125,7.914999927043418,10.402777628557619,79.984034312263,40,36.395356058878455
S026,11.129723800133299,6.000321328091782,103.69056796652343,60,37.319300966123315
S057,8.117818208843554,8.49221773376544,41.24769387892212,60,14.33959917617696
S058,7.20359131699922,6.835647207427387,57.120925455910424,66,42.706043377781015
S183,3.06047520496476,7.305215909097978,99.3284362598837,69,42.620725453440485
S199,5.157425738893912,8.629651730795977,54.05455547965209,110,38.12089071574269
S172,14.7513748400067,8.3062349093408,42.54650510083245,68,16.697318549666285
S183,14.587577322361753,7.7846414820907155,77.50683214869711,113,41.981170006424065
S066,7.766407308437641,8.160097604029476,56.02902049658079,67,36.584652246795336
S035,5.375387085134613,7.838293393112772,51.235051113058056,86,48.59698573579095
S189,1.6130181747475505,8.317657589925126,65.85508774366112,80,55.83399412134587
S180,7.988229379105897,7.3778673327616575,103.4368073995727,98,38.682665187333406
S038,7.336605593410344,9.843844125299963,73.77374622098787,64,18.71747320771436
S048,4.778120789080256,7.796143091506194,74.97982829193997,88,43.58724565800088
S187,7.160389433251778,7.608364486134332,76.68487760017284,86,37.29796965660375
S196,8.510686253909826,7.849938065499227,75.4827435832801,81,50.24226108833983
S138,2.5475405876526533,9.544308496608537,51.16333286614126,64,42.55886912164763
S049,16.03616996181685,4.610055632626698,83.11232303162778,60,14.862104553385123
S161,3.8391636129746125,9.956092000327317,63.084094090633116,46,37.58916532356072
S190,6.5534012018943875,8.854602134695655,68.1278806670326,107,40.898750297773525
S174,13.778392892075352,9.984207834339045,77.70942169489767,79,46.99900512274456
S087,7.323036282554675,9.424294605316302,46.8220577502782,47,38.51855205143867
S064,15.94524137781385,7.185678618244971,55.51243844851007,64,37.504431387778595
S189,7.459449658903938,6.207575258171187,103.0764028003588,79,27.600300560934972
S169,3.123686518952906,8.670549039886357,36.26470190362004,47,32.58818967454413
S099,-0.27810076229847835,8.691535455323002,65.04223563701646,59,51.3619711203643
S097,9.589344774505564,8.133117695876814,74.32405348166549,34,31.008898475418146
S200,6.71025315094483,6.014908295181754,109.60647171298501,96,52.35834636912509
S160,4.01738622006612,8.619663338369664,75.55363242179266,46,48.6676058069571
S073,8.802669680757534,7.224283269873326,40.7476435026077,81,23.201877239799384
S104,6.913069206260289,9.756727455322379,82.22897680487031,76,28.165507471283675
S076,15.151876824028466,6.260153782778955,87.61729500674961,80,44.69949174439549
S021,8.452036194584197,7.906940808587739,68.86984892997141,55,22.347696412959397
S076,12.55821373468121,9.608519721423473,61.95229282480146,75,33.221848722771234
S165,5.2943679053536385,9.713185490249758,93.04493179312242,81,37.703553909552646
S086,8.655797021563686,10.259931362287215,83.11697477494366,44,50.976900082274724
S185,8.94518639022312,6.517816914434009,38.82880542352529,96,38.882154746169185
S173,7.628428713361405,9.504058988083546,37.143292990403076,43,47.81615365420984
S008,6.132983563153731,5.339747106773981,82.56526024940146,96,28.653372940038246
S100,11.913802408307506,9.033521568922172,103.31975112103686,27,30.430424906069078
S091,13.94213254727598,8.108677090949799,51.834577803211445,101,53.74610886413299
S003,12.937146677537807,9.169328679786553,37.800070634139246,67,28.20786164412074
S130,8.652245024037873,7.0028356626297885,44.40768705461686,108,36.08605385764343
S003,3.3438950847064444,8.42990240130895,53.89965433827078,68,18.827153552176917
S131,6.272423954307399,10.031875018287021,64.38448444790362,89,29.314194474536333
S038,9.459113063614282,7.627558647243264,66.12037147124936,83,44.37077277929007
S058,3.733451233817707,4.16727731581249,98.88252310203896,71,34.62488777681141
S131,13.075033051000215,8.719623945173081,76.94007321958519,47,44.65537072248912
S122,8.161488479271497,8.077183052666134,69.09414197258162,69,14.803399840734023
S030,13.060419258670112,8.36921052556691,74.36600501763297,52,22.023805866175103
S030,0.009756617364494069,7.7080611851970025,51.48749496711155,54,28.381058463394012
S155,6.241504467188562,4.464601418049197,100.12460404387551,29,31.158433292463915
S154,10.43043577063637,8.983362682538313,63.68089377778828,109,29.653727936238415
S006,5.258284566998318,8.308847877189223,52.752408724396,43,26.775081849739017
S006,13.509646152421631,5.542536896696839,81.4242621927825,95,41.921382694184814
S041,6.28036033558622,7.554669949350437,41.28731700957067,64,43.7227241885543
S018,12.309136900571435,5.4161648503364805,86.83531085931469,78,27.4336953204565
S129,12.426846180056678,10.4536514870344,70.53032400143859,63,37.44199718470374
S116,13.236059660850355,6.6838032492741615,73.35237902514166,37,49.416447271277676
S135,6.832834120165918,4.9072048793844205,102.3616614798866,68,27.05749776935387
S001,3.332542192960274,6.314581350175076,52.51099391074098,77,57.717888603110495
S178,9.512294134414988,8.291374043374095,84.58841443132371,63,27.08564738873845
S028,6.9439742978812475,6.694421046277874,88.4341301956232,45,46.056492620761006
S172,13.770610835112496,6.730658096299802,45.77393749164399,76,29.624384881585893
S109,8.085399107643163,4.803640842031048,85.15429070955487,81,54.14245555664596
S088,11.236430225955655,7.7363707706016696,79.16149964087198,78,35.077906176505266
S104,13.357178903933763,9.279195417901217,76.85680616017443,41,43.89134628560852
S096,1.8644318966185283,9.864158368201053,60.138159438205996,74,50.61554085914301
S076,11.530512722708412,10.47497572632769,41.259514240604794,100,33.67654068505717
S065,7.9478387206051675,7.431449635022523,110.20498478889988,61,37.50936541161696
S146,7.352450371604514,5.421290000338523,40.152754411711214,73,46.20681492966326
S070,16.35451872213623,9.584720241062517,33.25895170304621,100,43.353426350901266
S161,8.724343063110963,10.478367133988717,71.64867307293785,59,30.668525790481507
S005,13.613006705521695,7.5773675240133125,82.7949272572425,105,34.009985553801705
S053,3.5512695484977264,6.850643180197654,96.02205162259655,59,41.97535038391794
S099,8.64644366966507,6.440992612539657,86.95020092509087,51,48.51495043855527
S017,7.219638229739696,6.543983448871438,59.343828976221864,86,21.157659782715513
S107,5.515133880124084,6.170146496542344,54.46089895908658,39,37.11254256489547
S086,6.1781461349355205,3.45996290166088,60.38036962221193,49,14.02012031180622
S172,10.316061001787883,7.311849655688919,84.97603385657828,65,37.38940928803736
S092,2.4052711855256854,9.252675330634103,61.91089026394088,36,40.52009226473942
S136,1.7651108272634286,9.849017933330785,47.332548431564504,89,29.904922855843573
S048,11.482926738556078,4.71320932831853,91.66811642198498,29,24.710482640599515
S068,8.17493867319702,7.325188942520035,70.36851455917181,58,29.840568132166478
S020,12.706239813514312,7.130190089544497,68.26766062880239,34,41.405337883397564
S056,3.6674249467244366,6.790232786214906,41.4654537026021,66,32.08114338761605
S041,14.718055960286271,6.692588255830925,62.31950053063413,35,47.654969717305605
S186,0.2939250830007154,8.382084230033602,52.926023853262684,94,44.70657264633306
S164,7.786890225291943,6.021357310537172,105.44819372898075,83,14.684312767576579
S032,10.97099269870993,6.976227689946801,103.74646026007244,69,39.576243706150294
S189,4.952014901229386,10.206538914473128,46.56023027147726,108,48.70414012586116
S032,8.446284442505469,6.422903644660103,59.14764169305569,99,52.316016284158295
S136,2.6609459352148583,8.981437342621163,87.97240613967631,52,40.918374663149436
S133,3.2541895300815082,7.37470350351624,102.27073323279465,108,49.70577061358638
S090,0.005255407511914889,5.7610099808329664,90.86284166926465,55,50.47137993454227
S154,1.227733722026887,5.277465073257675,79.17260784783022,113,60.251117905264806
S177,12.292192647628639,8.244632605621263,61.27296088975001,67,32.10232463391324
S167,9.521010003780992,5.66501551207149,64.65709492772979,58,44.191574253373965
S150,8.98784158718013,7.33626982108373,88.32106772916411,66,26.612328922620907
S157,12.765129461983406,6.8577920658481855,69.62997662871784,100,34.222649509830134
S022,10.522492743452446,9.963544793335833,55.743086251831265,31,33.924949158111524
S091,6.770804257102673,3.3519035651398372,63.869136699348,97,41.38735465139289
S063,13.638166522788605,8.712719772986445,110.1835420809407,58,30.376690232004538
S028,15.207060782447424,8.299618262385698,81.3435933416271,89,58.85270209221278
S073,7.532774154924908,10.778909649702793,51.42079951791331,91,43.51821256190149
S117,8.240333496766713,7.024837104321146,66.27173530202279,54,33.44941541659053
S041,6.075086426729246,8.335047607940412,94.20446364844925,52,32.80061704603528
S094,-0.23768264382008164,8.269380718051789,60.75906239096217,52,44.291089059760104
S080,4.297305857164765,10.036503589221653,71.43827170116747,93,47.796384734356835
S043,14.975183133002197,9.632276585131157,77.0992777389929,38,28.53328107242013
S032,5.18173282871901,8.066544504784256,60.07250496125883,97,36.2440220224516
S106,6.955747577765237,8.607553121306113,85.46608048680511,58,14.721664768371308
S114,5.221919763871918,9.936080463697342,41.94271935213263,109,42.703777636799344
S124,8.948478117129843,6.980062914385386,65.13544787105168,109,51.37763575586497
S115,13.004264793371677,7.622043014328801,107.0555388178598,30,33.881118123442974
S102,0.284707000666363,9.841829436734209,64.87693024569906,80,41.85471314724424
S017,-0.8003776629244599,8.277473149530618,59.38859141523478,74,36.09371330776972
S193,6.210569689105263,9.037553963971188,102.11637983100535,69,26.259691389199944
S183,11.627495592105308,8.813633172927506,49.88884526264682,101,32.36438666061802
S199,10.496476863200664,6.681159585137609,80.91962653249051,65,33.93910326814255
S020,11.528876110218954,4.719349078683259,77.58061620069716,95,25.22088422290806
S067,0.0068787655005362325,7.763213776239273,100.73116797052027,48,46.06655095188108
S154,15.858646392538349,9.764636411134616,94.06229939390234,28,36.53720917538209
S142,8.812856281475915,2.882259677541128,61.028865472630436,100,45.46800519844338
S121,7.67201728722598,8.530841087740635,73.14027774687187,40,54.69220820978962
S092,10.278033022253945,9.153346703192177,98.98938819314705,63,12.534266071931008
S038,6.581286623674013,8.69591582540573,70.65814806873364,80,17.75822429914554
S082,14.214624511992493,7.827616707404913,107.4891082746087,86,56.61656289016079
S088,4.577681320615649,8.97681233831631,73.41459865978207,97,35.406076261682045
S109,8.64680313990829,3.3528946698999875,57.078392887992216,79,28.911996929634864
S008,5.105296496562055,8.945133349701816,104.45939189542419,98,32.56806962025721
S030,0.6526754045994756,7.182565270528754,46.17952959630142,68,35.221082469248124
S049,5.995710578179283,9.838066367959645,67.73044794822943,63,30.00210972115476
S126,5.701964888710808,9.118558527929544,43.46510356561838,76,34.39497826142363
S136,13.615424074272354,9.269096368499662,98.97189363362611,61,48.607866844113005
S068,4.198491637769054,8.413628967045076,53.44437068095219,98,45.19345768626507
S080,11.874579206963855,8.863087787107784,84.15378066053854,103,47.064741960492725
S096,13.883006566307845,10.842451994255821,58.91474166761793,103,35.26446869090967
S114,6.166304390647755,3.6514552914776015,61.72004754758221,78,48.283947960125
S106,-1.0822261315286679,6.1153489794988305,75.7133708545123,55,31.9025478825652
S110,13.502366977966018,6.178007714386749,72.55023703219635,110,49.50279339081132
S066,5.246721357181034,9.744650663981513,66.51593566708895,50,20.901725291378202
S078,6.2838612971982695,6.232487859498714,87.80231010786675,62,43.288191269765335
S065,13.249345742442259,9.079728446605147,40.72227176393318,76,47.759429707661695
S001,6.475723418990375,7.607339171524483,82.27730109718313,75,54.013572878691534
S034,6.141871318898095,5.831325435859325,76.74051422069567,84,46.62644840548885
S107,4.841356510953531,10.073346143237856,49.49560518865988,55,46.07552793092357
S117,11.735006390530708,8.13568301720945,75.45318084725788,64,51.3647952298891
S077,14.08575798911869,6.636352060547386,46.850937172722084,68,54.78250399830922
S159,15.701814989652526,7.712214303034832,54.9594375503274,78,33.62167368263885
S115,4.2204210275009615,7.569237464788845,59.64801972583934,74,44.201135152240596
S103,14.305107219461568,7.104888829415834,83.95254006888895,43,49.98851249547364
S143,11.732503058295752,8.72076782736012,78.96676693731533,55,54.259011925560486
S026,4.415683501628836,7.2424994707654875,50.864675658869274,59,45.19751888517904
S200,12.29054871407321,5.344456291725933,105.84566315232294,42,37.52100910383411
S085,3.9239046335000145,8.628151231356913,32.455412494311105,101,49.21776408518858
S097,2.466523448815965,9.156389221299035,93.68141500407079,64,48.02233652337918
S014,11.467336410490923,8.49289745109476,72.80214201621561,49,31.98305121995687
S078,8.561896644047593,5.595360063501218,40.13869894784361,65,37.70960499751703
S021,8.579567010320007,9.11777076000828,103.23087984523087,62,34.087850007596046
S014,13.286045537660389,9.753235450411132,35.12549599985981,58,58.387451505281135
S084,13.975072148546474,8.67241795389134,65.23033798025995,79,52.15231885006028
S071,0.3598089910374891,10.177159030286372,94.91927334729297,43,42.041689982933526
S190,4.381712169528746,5.446192411114319,81.47577823595103,72,18.338765578823004
S132,2.165326642840083,6.568038068718123,40.29002392572903,31,40.67826821654121
S040,5.439864968098722,9.052724943824705,74.0836885187041,70,23.591036874051813
S133,6.05222358329708,6.971823382082816,73.98861448157949,94,45.980633298904706
S076,13.224634074668547,6.150410562714562,53.219694404894,38,40.69396843891506
S143,3.130635100013643,4.431640099946358,42.572744249376186,102,36.21736757080532
S018,1.3718820916797028,8.785155280267034,43.03086030427211,69,44.18985097184661
S197,3.026783667772242,6.229850050027004,98.83582161097533,96,38.92694516443872
S164,3.4983456004386992,10.414683587477201,52.83620888750647,97,54.09722986772363
S099,12.495425675123558,8.438859489016426,46.32816484270643,52,60.10849488648503
S048,9.195864430759858,7.679003783786233,56.09231811490429,80,18.829518989074906
S167,6.949740151029589,8.077973804210385,106.91502782119983,79,41.52427083978687
S042,6.19546614476769,6.961450502601869,95.42062918747668,62,48.04363275619225
S198,2.93922910607691,8.792272169911861,87.64841143359305,66,44.45302158317501
S099,9.535149343803546,4.387788003763299,103.84376174606682,89,41.90265138766493
S012,8.949639192034772,9.743193467086066,82.18134958704515,79,44.77801862564985
S065,7.278112872335127,5.902178284969713,62.644558333200926,30,35.12036576882417
S101,4.779883144471217,7.736345290972735,59.84891855685598,72,23.807950557784153
S159,14.071867976516003,9.68627371387111,46.73231411757044,27,33.79530471430838
S175,3.364448124231754,9.639378750996636,55.51354601297575,64,41.79751824138383
S061,5.68981403413391,6.104067209720952,56.183941611215666,78,31.8779325548455
S104,14.897891569430831,6.253736592735425,102.8812434344976,99,44.31891152318206
S014,8.322706750311253,6.146057844813028,71.67382582418135,92,20.29228798933598
S057,8.783946428958544,10.04907440451314,47.69178451690654,101,34.05630971680326
S092,13.823708401123262,9.87390935111685,108.5470134777695,102,41.00728879132784
S037,13.897387609046902,5.645932945321265,54.08491292285997,68,44.536289956576404
S134,13.021548176983284,6.045343915309292,45.11024910217348,43,41.120987675191884
S181,5.1801483137915145,8.618315792476954,52.54304052053628,64,30.76286897772163
S116,6.0259218524212,7.874892510892006,92.80605007880916,84,51.4083630731991
S159,14.901967277705442,10.149741158287073,80.02155062098137,52,15.344366217958449
S110,9.766593862851039,10.17409008253832,63.603534092886065,75,27.929942365573233
S100,5.811051505393642,8.026428904917115,101.89572938291451,94,33.14029778294756
S157,13.302943974900018,8.580395521828745,100.63672619915981,55,26.09889906563985
S017,8.711633546420869,4.935859248708748,93.47081149314447,96,37.36566438999101
S001,8.94266092550905,7.765581938392986,92.82729046172382,97,37.06685021449384
S114,12.48320866099768,3.818015063607982,102.9934869997059,90,42.9472609956728
S065,11.991635258433826,10.099898878885268,66.5102706382885,93,53.6097145322604
S091,5.027646487580373,4.237947172241144,74.05046787042173,62,21.67250182318522
S006,10.729914483417677,7.268569792179142,96.73788512363315,35,51.95316186611507
S194,6.225037757608331,7.553053211800201,53.81171495613528,85,43.09990344645025
S132,12.483937033309038,7.344106072519671,67.92207721338102,81,37.11251488758339
S165,8.579532314904002,10.125411987677689,38.48055938318191,94,20.47065764875347
S199,7.790287572911614,8.975727717054856,61.4921111426225,47,31.645720898455178
S159,8.407836020803453,7.4566288066702375,95.44567908870646,98,30.194678258545125
S155,8.294119058156854,8.66662803342895,67.16615947224092,69,47.193918177462656
S200,14.564864361828022,8.24072476825843,94.57641669893121,89,25.96281555216875
S079,4.815611265750579,9.942585630608793,91.99725290326514,110,20.736134712667706
S135,4.4471633046066925,7.3828863582052096,98.96885594788823,77,35.73539853418894
S034,14.68504409300975,8.552839099980282,64.75391426364672,71,56.68283945374884
S110,14.48755385135987,10.362506354445763,56.8182512469031,104,54.06358351294659
S130,15.718271328972925,5.452919013270622,84.14183622356413,94,42.36553517611713
S107,12.141844166741098,9.69417224415014,71.04354150739051,100,33.961644275619534
S069,6.041776731658601,7.55738305718885,49.049545370060194,92,53.15961790811103
S039,12.066573472749633,6.58696358107275,90.1218477375758,93,39.5761885335015
